T_data_lake_path,T_healthy,T_lake,T_network_repair_path,T_replica_repair,T_request_rerun_path,all2allv_bytes,all2allv_us,benchmark,benefit_network_vs_lake,benefit_network_vs_rerun,break_even_storage_gbps,capacity,cold_start_bytes,cold_start_storage_us,data_lake_reload_us,data_lake_wins,decode_steps_effective,decode_steps_requested,ft_tax,initial_replication_us,lake_repair_fraction,lost_expert_bytes,lost_expert_count,max_paused_request_streams,mean_paused_request_streams,migration_network_us,network_repair_bytes,network_repair_us,network_repair_wins,paused_stream_step_area,placement,ranks_per_node,recovery_bytes,repair_source_speedup,repair_source_speedup_vs_lake,replica_repair_fraction,request_rerun_penalty_us,request_rerun_us,request_stall_penalty_us,rerun_wins,scaleout_gbps,scaleup_gbps,scenario,serviceable,stall_step_us,stalled_request_pct_max,stalled_request_pct_mean,stalled_request_penalty_us,storage_read_gbps,subjects,system_benefit_vs_lake,terminal_failure_reason,_summary_path,_point_dir,_run_root,subjects_key,workload_key
55224211.89246318,3147.7601511361354,55224211.89246318,969571.4426346088,969571.4426346088,3203.801034608831,1769748480.0,3203.801034608831,mmlu,56.95734162962026,0.0033043475640156723,800.0,16,0.0,0.0,55221008.09142857,False,32,32,308.0194792747017,483183.8208,0.9999419855725448,0.0,384.0,16,1.8433179723502304,966367.6416,96636764160.0,966367.6416,False,1600,uniform,4,96636764160.0,57.142857142857146,57.142857142857146,0.9966956524359843,0.0,0.0,0.0,True,800.0,3600,rank4_fail_join,True,0.0,6.25,0.7200460829493087,0.0,14.0,"college_computer_science,machine_learning,high_school_mathematics,college_physics,clinical_knowledge,professional_medicine,medical_genetics,professional_law,international_law,high_school_government_and_politics,philosophy,world_religions",56.95734162962026,,experiments/runs/representative_story/rank4_fail_join_uniform_cap16_steps32_so800p0_store14p0_rerun0p0_stall0p0/summary.json,experiments/runs/representative_story/rank4_fail_join_uniform_cap16_steps32_so800p0_store14p0_rerun0p0_stall0p0,representative_story,"clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions","mmlu::clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions"
55384211.89246318,3147.7601511361354,55384211.89246318,1129571.4426346088,1129571.4426346088,163203.80103460883,1769748480.0,3203.801034608831,mmlu,49.03117217914541,0.14448293828494177,800.0,16,0.0,0.0,55221008.09142857,False,32,32,358.849273260832,483183.8208,0.9970532432356085,0.0,384.0,16,1.8433179723502304,966367.6416,96636764160.0,966367.6416,False,1600,lazarus,4,96636764160.0,57.142857142857146,57.142857142857146,0.8555170617150583,0.0,0.0,160000.0,True,800.0,3600,rank4_fail_join,True,100.0,6.25,0.7200460829493087,160000.0,14.0,"college_computer_science,machine_learning,high_school_mathematics,college_physics,clinical_knowledge,professional_medicine,medical_genetics,professional_law,international_law,high_school_government_and_politics,philosophy,world_religions",49.03117217914541,,experiments/runs/representative_story/rank4_fail_join_lazarus_cap16_steps32_so800p0_store14p0_rerun0p0_stall100p0/summary.json,experiments/runs/representative_story/rank4_fail_join_lazarus_cap16_steps32_so800p0_store14p0_rerun0p0_stall100p0,representative_story,"clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions","mmlu::clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions"
55384211.89246318,3147.7601511361354,55384211.89246318,1129571.4426346088,1129571.4426346088,163203.80103460883,1769748480.0,3203.801034608831,mmlu,49.03117217914541,0.14448293828494177,800.0,16,0.0,0.0,55221008.09142857,False,32,32,358.849273260832,483183.8208,0.9970532432356085,0.0,384.0,16,1.8433179723502304,966367.6416,96636764160.0,966367.6416,False,1600,uniform,4,96636764160.0,57.142857142857146,57.142857142857146,0.8555170617150583,0.0,0.0,160000.0,True,800.0,3600,rank4_fail_join,True,100.0,6.25,0.7200460829493087,160000.0,14.0,"college_computer_science,machine_learning,high_school_mathematics,college_physics,clinical_knowledge,professional_medicine,medical_genetics,professional_law,international_law,high_school_government_and_politics,philosophy,world_religions",49.03117217914541,,experiments/runs/representative_story/rank4_fail_join_uniform_cap16_steps32_so800p0_store14p0_rerun0p0_stall100p0/summary.json,experiments/runs/representative_story/rank4_fail_join_uniform_cap16_steps32_so800p0_store14p0_rerun0p0_stall100p0,representative_story,"clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions","mmlu::clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions"
55224211.89246318,3147.7601511361354,55224211.89246318,969571.4426346088,969571.4426346088,803203.8010346089,1769748480.0,3203.801034608831,mmlu,56.95734162962026,0.828411157461558,800.0,16,0.0,0.0,55221008.09142857,False,32,32,308.0194792747017,483183.8208,0.9999419855725448,0.0,384.0,16,1.8433179723502304,966367.6416,96636764160.0,966367.6416,False,1600,lazarus,4,96636764160.0,57.142857142857146,57.142857142857146,0.9966956524359843,800000.0,50000.0,0.0,True,800.0,3600,rank4_fail_join,True,0.0,6.25,0.7200460829493087,0.0,14.0,"college_computer_science,machine_learning,high_school_mathematics,college_physics,clinical_knowledge,professional_medicine,medical_genetics,professional_law,international_law,high_school_government_and_politics,philosophy,world_religions",56.95734162962026,,experiments/runs/representative_story/rank4_fail_join_lazarus_cap16_steps32_so800p0_store14p0_rerun50000p0_stall0p0/summary.json,experiments/runs/representative_story/rank4_fail_join_lazarus_cap16_steps32_so800p0_store14p0_rerun50000p0_stall0p0,representative_story,"clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions","mmlu::clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions"
55224211.89246318,3147.7601511361354,55224211.89246318,969571.4426346088,969571.4426346088,803203.8010346089,1769748480.0,3203.801034608831,mmlu,56.95734162962026,0.828411157461558,800.0,16,0.0,0.0,55221008.09142857,False,32,32,308.0194792747017,483183.8208,0.9999419855725448,0.0,384.0,16,1.8433179723502304,966367.6416,96636764160.0,966367.6416,False,1600,uniform,4,96636764160.0,57.142857142857146,57.142857142857146,0.9966956524359843,800000.0,50000.0,0.0,True,800.0,3600,rank4_fail_join,True,0.0,6.25,0.7200460829493087,0.0,14.0,"college_computer_science,machine_learning,high_school_mathematics,college_physics,clinical_knowledge,professional_medicine,medical_genetics,professional_law,international_law,high_school_government_and_politics,philosophy,world_religions",56.95734162962026,,experiments/runs/representative_story/rank4_fail_join_uniform_cap16_steps32_so800p0_store14p0_rerun50000p0_stall0p0/summary.json,experiments/runs/representative_story/rank4_fail_join_uniform_cap16_steps32_so800p0_store14p0_rerun50000p0_stall0p0,representative_story,"clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions","mmlu::clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions"
55384211.89246318,3147.7601511361354,55384211.89246318,1129571.4426346088,1129571.4426346088,963203.8010346089,1769748480.0,3203.801034608831,mmlu,49.03117217914541,0.8527161405462194,800.0,16,0.0,0.0,55221008.09142857,False,32,32,358.849273260832,483183.8208,0.9970532432356085,0.0,384.0,16,1.8433179723502304,966367.6416,96636764160.0,966367.6416,False,1600,lazarus,4,96636764160.0,57.142857142857146,57.142857142857146,0.8555170617150583,800000.0,50000.0,160000.0,True,800.0,3600,rank4_fail_join,True,100.0,6.25,0.7200460829493087,160000.0,14.0,"college_computer_science,machine_learning,high_school_mathematics,college_physics,clinical_knowledge,professional_medicine,medical_genetics,professional_law,international_law,high_school_government_and_politics,philosophy,world_religions",49.03117217914541,,experiments/runs/representative_story/rank4_fail_join_lazarus_cap16_steps32_so800p0_store14p0_rerun50000p0_stall100p0/summary.json,experiments/runs/representative_story/rank4_fail_join_lazarus_cap16_steps32_so800p0_store14p0_rerun50000p0_stall100p0,representative_story,"clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions","mmlu::clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions"
55384211.89246318,3147.7601511361354,55384211.89246318,1129571.4426346088,1129571.4426346088,963203.8010346089,1769748480.0,3203.801034608831,mmlu,49.03117217914541,0.8527161405462194,800.0,16,0.0,0.0,55221008.09142857,False,32,32,358.849273260832,483183.8208,0.9970532432356085,0.0,384.0,16,1.8433179723502304,966367.6416,96636764160.0,966367.6416,False,1600,uniform,4,96636764160.0,57.142857142857146,57.142857142857146,0.8555170617150583,800000.0,50000.0,160000.0,True,800.0,3600,rank4_fail_join,True,100.0,6.25,0.7200460829493087,160000.0,14.0,"college_computer_science,machine_learning,high_school_mathematics,college_physics,clinical_knowledge,professional_medicine,medical_genetics,professional_law,international_law,high_school_government_and_politics,philosophy,world_religions",49.03117217914541,,experiments/runs/representative_story/rank4_fail_join_uniform_cap16_steps32_so800p0_store14p0_rerun50000p0_stall100p0/summary.json,experiments/runs/representative_story/rank4_fail_join_uniform_cap16_steps32_so800p0_store14p0_rerun50000p0_stall100p0,representative_story,"clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions","mmlu::clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions"
15465086.066634608,3147.7601511361354,15465086.066634608,969571.4426346088,969571.4426346088,3203.801034608831,1769748480.0,3203.801034608831,mmlu,15.950434786539764,0.0033043475640156723,800.0,16,0.0,0.0,15461882.2656,False,32,32,308.0194792747017,483183.8208,0.99979283652087,0.0,384.0,16,1.8433179723502304,966367.6416,96636764160.0,966367.6416,False,1600,lazarus,4,96636764160.0,16.0,16.0,0.9966956524359843,0.0,0.0,0.0,True,800.0,3600,rank4_fail_join,True,0.0,6.25,0.7200460829493087,0.0,50.0,"college_computer_science,machine_learning,high_school_mathematics,college_physics,clinical_knowledge,professional_medicine,medical_genetics,professional_law,international_law,high_school_government_and_politics,philosophy,world_religions",15.950434786539764,,experiments/runs/representative_story/rank4_fail_join_lazarus_cap16_steps32_so800p0_store50p0_rerun0p0_stall0p0/summary.json,experiments/runs/representative_story/rank4_fail_join_lazarus_cap16_steps32_so800p0_store50p0_rerun0p0_stall0p0,representative_story,"clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions","mmlu::clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions"
15465086.066634608,3147.7601511361354,15465086.066634608,969571.4426346088,969571.4426346088,3203.801034608831,1769748480.0,3203.801034608831,mmlu,15.950434786539764,0.0033043475640156723,800.0,16,0.0,0.0,15461882.2656,False,32,32,308.0194792747017,483183.8208,0.99979283652087,0.0,384.0,16,1.8433179723502304,966367.6416,96636764160.0,966367.6416,False,1600,uniform,4,96636764160.0,16.0,16.0,0.9966956524359843,0.0,0.0,0.0,True,800.0,3600,rank4_fail_join,True,0.0,6.25,0.7200460829493087,0.0,50.0,"college_computer_science,machine_learning,high_school_mathematics,college_physics,clinical_knowledge,professional_medicine,medical_genetics,professional_law,international_law,high_school_government_and_politics,philosophy,world_religions",15.950434786539764,,experiments/runs/representative_story/rank4_fail_join_uniform_cap16_steps32_so800p0_store50p0_rerun0p0_stall0p0/summary.json,experiments/runs/representative_story/rank4_fail_join_uniform_cap16_steps32_so800p0_store50p0_rerun0p0_stall0p0,representative_story,"clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions","mmlu::clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions"
15625086.066634608,3147.7601511361354,15625086.066634608,1129571.4426346088,1129571.4426346088,163203.80103460883,1769748480.0,3203.801034608831,mmlu,13.832755925725873,0.14448293828494177,800.0,16,0.0,0.0,15461882.2656,False,32,32,358.849273260832,483183.8208,0.9895550142675303,0.0,384.0,16,1.8433179723502304,966367.6416,96636764160.0,966367.6416,False,1600,lazarus,4,96636764160.0,16.0,16.0,0.8555170617150583,0.0,0.0,160000.0,True,800.0,3600,rank4_fail_join,True,100.0,6.25,0.7200460829493087,160000.0,50.0,"college_computer_science,machine_learning,high_school_mathematics,college_physics,clinical_knowledge,professional_medicine,medical_genetics,professional_law,international_law,high_school_government_and_politics,philosophy,world_religions",13.832755925725873,,experiments/runs/representative_story/rank4_fail_join_lazarus_cap16_steps32_so800p0_store50p0_rerun0p0_stall100p0/summary.json,experiments/runs/representative_story/rank4_fail_join_lazarus_cap16_steps32_so800p0_store50p0_rerun0p0_stall100p0,representative_story,"clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions","mmlu::clinical_knowledge,college_computer_science,college_physics,high_school_government_and_politics,high_school_mathematics,international_law,machine_learning,medical_genetics,philosophy,professional_law,professional_medicine,world_religions"
